#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,0,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-04T20:03:49.403855134Z,10.4.194.126,ip,anomaly_unknown_mac,00:e0:4c:bc:2f:82,home,REALTEK SEMICONDUCTOR CORP.

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,1,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-04T20:03:49.403855134Z,3,severity,anomaly_unknown_mac,00:e0:4c:bc:2f:82,home,REALTEK SEMICONDUCTOR CORP.

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,mac,mode,vendor
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:43:37.746757239Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:44:14.771018233Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:44:45.778242572Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:45:39.781392273Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:46:14.77843826Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:46:45.8689374Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:47:39.873479494Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:48:14.87005213Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:48:45.958890453Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:49:35.95412061Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:50:14.956422672Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:50:46.048383988Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:51:40.061542805Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:52:15.066347124Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:52:46.156922153Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:53:40.166873504Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:54:15.165793671Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:54:46.254041734Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:55:40.268341115Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:56:15.271526321Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:56:46.265361181Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:57:40.382910283Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:58:15.383485888Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:58:46.376898889Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T15:59:37.389587521Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:00:14.490787544Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:00:46.489622302Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:01:39.496893011Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:02:14.493832337Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:02:45.587454443Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:03:38.599420812Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:04:14.637950759Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:04:45.630833814Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:05:39.739079306Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:06:14.742386641Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:06:45.732864877Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:07:39.741099539Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:08:14.838809668Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:08:45.823712092Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:09:36.822624108Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:10:14.920618835Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:10:45.908388952Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:11:39.910149266Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:12:15.006816853Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:12:46.000153365Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:13:40.004959183Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:14:15.097596876Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:14:46.083151102Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:15:40.187024994Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:16:15.182643148Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:16:46.172923109Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:17:18.236302646Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:18:15.267362714Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:18:46.255160771Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:19:37.355535268Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:20:15.355128039Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:20:46.340714918Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:21:40.442608422Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:22:15.438358996Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:22:46.425364059Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:23:40.528691559Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:24:15.51974822Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:25:39.602142851Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:26:14.598719835Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:26:45.587250165Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:27:39.694931843Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:28:14.691364328Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:28:45.776480125Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:29:35.79618414Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:30:14.802654225Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:30:45.793628213Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:31:39.900912338Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:32:14.899798396Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:32:45.897719239Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:33:39.906299521Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:34:15.004939728Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:34:45.994855814Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:35:40.001964614Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:36:15.099271116Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:36:46.088487918Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:37:40.093855301Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:38:15.187304796Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:38:46.176302043Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:39:35.172863985Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:40:15.27787708Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:40:46.265444967Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:41:40.27373998Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:42:15.368464916Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:42:46.363657413Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:43:40.376464475Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:44:15.376762892Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:44:46.46445776Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:45:40.468808821Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:46:15.464954669Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:46:46.550621588Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:47:40.555108139Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:48:15.552020984Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:48:45.61181578Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:49:35.627509621Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:50:14.730337133Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:50:45.692373055Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:51:39.719713224Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:52:14.814279345Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:52:45.779355719Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:53:39.805096935Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:54:14.895884377Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:54:45.85905661Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:55:39.883368661Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:56:14.975728714Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:56:45.937153159Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:57:40.06269536Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:58:15.058114597Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:58:46.026220068Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T16:59:36.143523024Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:00:15.150087905Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:00:46.115012655Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:01:40.239721414Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:02:15.233653231Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:02:46.202269762Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:03:40.331113114Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:04:15.325862866Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:04:46.415639042Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:05:40.336246747Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:06:15.434841834Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:06:46.400382104Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:07:40.43196382Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:08:15.528811842Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:08:46.490977984Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:09:37.51042584Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:10:15.60962134Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:11:40.79348388Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:12:15.486959206Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:12:45.654716293Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:13:39.786871456Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:14:15.78438563Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:15:40.869793865Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
,,19,1970-01-01T00:00:00Z,2026-04-16T23:37:29.884423418Z,2026-04-05T17:16:15.868020571Z,3,severity,anomaly_unknown_mac,74:5d:22:94:8c:a6,home,Neznamy
